stu,skill,crtRatio
2427,52,1.0
2339,29,0.0
2423,13,1.0
3007,4,1.0
2257,76,0.3333333333333333
298,120,0.0
3320,119,1.0
90,73,0.8571428571428571
160,85,0.8333333333333334
1062,27,1.0
246,19,1.0
1039,28,1.0
3293,22,1.0
3310,74,0.7777777777777778
3273,79,1.0
223,68,1.0
988,59,0.75
2285,112,0.0
107,95,0.6666666666666666
2792,22,0.0
157,4,1.0
1262,84,0.7272727272727273
1879,22,0.8333333333333334
436,22,0.8571428571428571
2388,120,1.0
2758,51,0.8571428571428571
69,64,0.8571428571428571
2904,74,1.0
2365,84,1.0
931,62,1.0
253,7,1.0
324,66,1.0
3277,120,1.0
1512,111,0.0
52,18,0.75
258,30,1.0
252,39,0.5
425,113,0.7272727272727273
3299,58,0.5
98,62,0.6428571428571429
70,62,1.0
2049,114,1.0
816,103,0.0
2550,49,0.75
445,48,1.0
1245,79,0.5
2636,18,0.0
3195,62,0.3333333333333333
3327,33,1.0
3210,11,0.0
2255,54,1.0
1621,79,0.75
105,62,0.3333333333333333
1056,95,0.5
154,41,0.8333333333333334
35,22,1.0
396,85,0.3333333333333333
3315,30,1.0
3328,97,0.7586206896551724
507,53,0.5
3309,85,0.6666666666666666
1457,67,0.8
2370,51,0.2857142857142857
573,59,0.5714285714285714
919,76,1.0
3198,83,1.0
1709,24,0.75
2126,91,1.0
566,91,0.625
893,16,0.5
30,63,0.75
140,53,0.8461538461538461
2345,51,0.75
431,107,0.8333333333333334
1383,110,0.0
156,69,1.0
2048,67,0.6
3256,2,0.7692307692307693
479,79,1.0
36,5,0.36363636363636365
154,118,0.7692307692307693
96,47,1.0
268,84,0.8
257,62,1.0
257,69,1.0
1575,38,0.42857142857142855
2339,120,0.0
165,0,0.6666666666666666
247,94,0.0
3294,65,0.625
159,119,1.0
308,66,0.75
3271,22,0.5
821,37,0.5
2648,121,0.75
2884,95,1.0
1770,21,0.3888888888888889
1050,119,0.36363636363636365
2270,54,0.6
1714,34,0.0
58,108,0.25
1262,81,1.0
3260,32,1.0
257,73,0.8571428571428571
1283,93,0.9
264,116,1.0
429,119,0.25
3317,47,0.7
2026,59,0.9090909090909091
2037,73,0.42105263157894735
762,73,0.4
1472,85,0.5454545454545454
33,85,0.6111111111111112
3314,99,1.0
241,56,0.39215686274509803
621,5,0.75
3310,69,1.0
75,66,0.25
3287,114,1.0
1448,54,0.9333333333333333
2796,91,0.0
336,59,0.5
1474,85,0.8
2453,80,1.0
2312,95,0.6
1235,67,0.0
1306,22,0.0
53,96,0.3333333333333333
3317,113,1.0
92,96,0.0
2039,5,0.8571428571428571
79,26,0.0
247,35,1.0
1365,59,0.4090909090909091
1770,84,1.0
2633,18,0.6
549,74,0.0
1056,60,0.25
3232,54,1.0
1366,85,0.0
139,76,1.0
2,79,1.0
2343,18,1.0
456,1,0.6
231,84,0.6666666666666666
3259,99,1.0
2947,91,0.3333333333333333
868,85,0.35714285714285715
999,28,0.6
3030,18,0.7
312,6,0.6
1,118,0.6875
1289,18,1.0
2463,18,0.7777777777777778
253,90,0.7
3300,37,0.7391304347826086
3277,64,0.75
492,51,0.6363636363636364
336,38,1.0
74,15,0.0
491,62,0.5
1362,67,1.0
3316,91,0.84
2946,54,0.0
2339,87,0.0
241,16,0.75
2326,51,0.75
2862,74,0.8888888888888888
572,76,1.0
236,74,0.6666666666666666
185,3,0.25
1336,28,0.2857142857142857
3316,48,1.0
594,85,0.5
3293,99,1.0
143,85,0.8333333333333334
2847,93,1.0
569,54,0.8
3270,17,1.0
35,110,0.0
3259,64,0.9
269,17,0.8
515,41,0.0
139,18,0.9230769230769231
112,105,0.0
2543,26,0.0
3317,84,0.8571428571428571
1792,85,0.75
473,119,0.875
2957,37,0.8181818181818182
3254,24,1.0
171,81,0.8571428571428571
1284,28,0.7291666666666666
168,33,1.0
571,62,0.3333333333333333
2492,2,0.8571428571428571
51,50,1.0
3253,114,0.5
61,74,0.3157894736842105
3288,6,1.0
898,29,0.7692307692307693
26,105,0.4444444444444444
3273,71,0.8461538461538461
3326,3,0.0
262,79,1.0
1569,38,0.0
1996,74,0.75
2951,38,0.5
2037,85,0.6666666666666666
3269,33,0.7142857142857143
805,61,0.5555555555555556
46,118,0.4
302,88,0.7142857142857143
245,22,1.0
157,47,0.75
3246,99,1.0
1633,85,0.07692307692307693
1,17,0.0
156,15,1.0
3202,42,0.8571428571428571
2387,51,0.5714285714285714
3281,73,0.9375
1512,4,1.0
2383,91,1.0
143,38,0.8571428571428571
2197,4,0.42857142857142855
2376,76,0.75
2024,67,0.5
3253,48,1.0
390,53,0.5714285714285714
2844,74,0.9
512,118,0.5714285714285714
609,93,1.0
1122,23,1.0
163,99,1.0
894,58,0.65
1283,54,1.0
2035,27,0.8888888888888888
140,54,1.0
573,120,0.8333333333333334
1473,106,1.0
1473,49,1.0
150,95,0.9090909090909091
3289,96,0.6
3303,121,1.0
911,58,0.52
236,71,0.9166666666666666
1427,75,1.0
3311,28,0.8064516129032258
1230,18,0.6666666666666666
3314,41,1.0
1228,26,0.0
870,73,1.0
1476,86,0.7777777777777778
1111,5,0.75
3031,18,0.38461538461538464
737,37,1.0
2050,99,0.75
291,91,1.0
2047,85,0.8571428571428571
1068,118,0.75
268,30,1.0
269,80,0.6
3016,99,1.0
265,38,0.4
808,60,0.6
3324,118,0.6153846153846154
2918,93,1.0
3263,120,0.5
3306,91,0.7647058823529411
267,60,0.0
162,50,0.8571428571428571
134,41,0.2222222222222222
183,71,0.6875
579,27,0.8571428571428571
1907,22,1.0
1997,15,1.0
2436,91,0.7142857142857143
340,38,0.3333333333333333
2659,118,0.6666666666666666
895,22,0.8
902,29,1.0
457,76,0.875
3255,37,0.8823529411764706
3268,60,0.6
698,18,1.0
3263,116,0.8421052631578947
2086,77,1.0
1517,112,0.6428571428571429
162,62,1.0
2780,99,0.0
1366,19,0.0
2674,18,0.7
3256,86,0.8461538461538461
3325,30,1.0
3305,71,1.0
2601,114,0.5
2608,13,0.3333333333333333
3293,67,0.5454545454545454
451,107,0.7
343,118,0.7555555555555555
2056,2,0.7142857142857143
368,68,0.3333333333333333
52,76,1.0
1167,59,0.12280701754385964
334,37,0.2727272727272727
365,33,0.09090909090909091
3259,18,0.9090909090909091
333,50,1.0
152,28,0.7941176470588235
3286,90,1.0
1110,76,0.5
36,73,0.6071428571428571
2143,118,0.5714285714285714
3308,71,0.5
948,118,0.5
1997,77,0.5
1013,28,1.0
150,99,1.0
3275,33,0.75
2054,73,1.0
256,0,0.0
42,91,0.3333333333333333
259,84,0.8181818181818182
759,15,1.0
3301,86,0.4594594594594595
294,118,1.0
184,54,1.0
1472,50,0.75
3315,80,0.5
161,30,1.0
3282,80,0.0
2567,97,0.8333333333333334
2464,2,0.8333333333333334
2905,74,1.0
2652,120,0.0
112,51,0.0
290,59,0.5769230769230769
621,110,0.0
166,76,0.75
514,91,1.0
3281,81,1.0
3329,92,1.0
3322,41,0.45454545454545453
207,73,1.0
2321,54,0.5
145,56,1.0
256,91,0.9047619047619048
28,114,1.0
2007,37,1.0
1054,15,1.0
1112,118,0.0
751,84,1.0
40,62,0.875
266,51,1.0
3257,72,0.6904761904761905
863,96,0.0
3010,87,1.0
78,112,1.0
2325,54,0.25
598,85,0.2
227,103,0.75
3320,72,0.62
2231,22,0.0
3264,19,0.5
2449,85,0.5555555555555556
100,41,0.0
3297,118,0.7777777777777778
609,62,0.3333333333333333
302,61,0.6666666666666666
758,74,1.0
1500,73,0.5
428,33,0.75
160,91,1.0
840,27,0.7333333333333333
2430,65,1.0
1037,120,0.0
575,9,1.0
842,4,0.6
39,66,1.0
394,41,0.5714285714285714
1056,119,0.6363636363636364
2024,29,0.5
813,67,1.0
3021,4,0.3333333333333333
183,79,1.0
148,28,0.8928571428571429
609,27,1.0
1122,93,1.0
1328,85,0.0
2006,108,1.0
2348,71,1.0
967,119,0.6
2658,118,0.7142857142857143
1121,68,0.5
3284,119,1.0
149,69,0.75
3300,97,0.7666666666666667
2121,84,1.0
37,58,0.8
265,112,1.0
438,88,0.8333333333333334
171,84,1.0
2938,79,1.0
1449,28,0.625
245,33,0.75
2131,74,0.6
1619,119,1.0
1322,64,0.5
874,117,1.0
3314,84,1.0
428,99,1.0
166,41,0.625
3007,95,0.5714285714285714
2205,59,0.7
143,78,0.0
459,49,0.4
3269,97,0.8823529411764706
1496,64,0.6666666666666666
3309,72,0.75
241,111,0.6
2137,23,0.75
300,30,0.5
1667,72,0.8
2989,119,1.0
38,108,1.0
185,45,0.8
459,5,0.6666666666666666
2047,38,0.3333333333333333
3279,22,0.5714285714285714
267,33,0.4444444444444444
2571,100,0.5
2038,73,0.8181818181818182
2432,121,0.0
2526,18,1.0
489,76,1.0
163,38,0.6666666666666666
139,59,1.0
2008,86,1.0
261,63,0.5
3279,30,1.0
93,28,0.9333333333333333
3279,85,0.7
1597,72,0.4827586206896552
864,107,0.0
95,21,1.0
2171,95,0.0
166,84,1.0
2252,99,0.0
107,105,0.0
3313,52,1.0
423,93,1.0
145,64,0.875
917,54,1.0
3286,0,1.0
2831,50,0.8461538461538461
2024,58,0.8125
501,4,0.8333333333333334
322,6,0.75
2058,53,1.0
150,118,1.0
2066,37,0.8
2917,15,1.0
40,54,1.0
2452,13,1.0
344,51,1.0
1292,59,0.7
3201,52,0.8571428571428571
2009,88,0.8571428571428571
740,37,1.0
495,107,0.8571428571428571
16,89,0.0
184,112,1.0
697,15,1.0
161,68,1.0
2950,74,0.75
1054,71,0.3333333333333333
1496,108,0.5294117647058824
245,68,0.75
290,95,0.5714285714285714
138,17,1.0
1261,95,0.25
99,73,0.75
2097,67,0.5
1620,79,0.7142857142857143
17,89,0.16666666666666666
3316,113,0.42857142857142855
3258,69,1.0
39,74,0.0
426,51,0.9090909090909091
292,53,0.7
168,110,1.0
300,67,0.5
3257,60,0.0
394,33,0.7142857142857143
2279,112,1.0
262,95,0.7647058823529411
848,84,1.0
596,38,0.0
144,1,0.75
2010,74,0.8571428571428571
573,85,0.5
272,73,0.7777777777777778
796,118,0.6792452830188679
266,73,1.0
3306,118,0.9090909090909091
1393,53,0.0
499,54,1.0
839,91,0.8333333333333334
3010,29,1.0
2057,114,1.0
149,61,1.0
2141,90,0.0
3102,118,1.0
1840,28,0.875
1995,116,1.0
3315,103,1.0
161,97,0.8125
2002,74,0.6153846153846154
3269,1,1.0
875,121,0.42857142857142855
160,110,1.0
29,51,0.8571428571428571
2045,53,1.0
3329,103,0.75
874,4,0.5555555555555556
1663,28,0.7777777777777778
751,29,0.36363636363636365
1366,76,0.2
1539,79,1.0
1694,85,0.0
455,62,0.5
2363,74,0.0
271,22,0.8888888888888888
448,73,1.0
27,84,1.0
1761,85,0.75
1589,62,1.0
3274,71,0.6666666666666666
106,73,0.9090909090909091
2080,76,0.75
421,43,1.0
3284,41,1.0
105,28,0.7368421052631579
3264,56,1.0
288,54,1.0
1314,19,1.0
249,64,0.8461538461538461
875,99,0.25
171,30,1.0
249,53,0.5
1291,76,1.0
3304,30,0.7142857142857143
829,5,0.75
1504,95,1.0
3140,118,0.7272727272727273
1994,61,1.0
244,24,1.0
3291,21,1.0
2285,118,0.07142857142857142
938,22,0.3333333333333333
3268,47,1.0
3268,64,1.0
2971,29,0.75
77,56,0.8
2750,87,0.0
300,96,0.0
239,28,0.7142857142857143
3318,66,1.0
27,28,0.7368421052631579
3295,114,1.0
459,79,0.8571428571428571
3322,15,0.8
540,24,0.75
256,114,1.0
2131,86,0.0
443,75,1.0
2005,2,1.0
22,84,1.0
3306,69,1.0
97,96,0.16666666666666666
3325,81,1.0
369,2,0.8181818181818182
1823,107,0.75
2067,62,0.2857142857142857
809,15,0.6666666666666666
884,119,0.0
3310,17,0.8571428571428571
3324,74,0.7142857142857143
3298,119,0.8333333333333334
166,18,1.0
1550,56,0.0
292,112,0.5
1059,120,1.0
3313,114,1.0
337,108,1.0
1476,4,1.0
2409,67,0.0
2408,119,0.5294117647058824
1122,38,0.6666666666666666
217,53,0.4838709677419355
1462,93,0.2857142857142857
2687,91,0.09090909090909091
60,81,1.0
458,111,1.0
2039,74,1.0
40,112,1.0
148,50,0.9
36,91,0.6666666666666666
2057,74,0.75
3260,121,0.6666666666666666
167,62,0.8
1253,119,1.0
1672,61,0.0
2974,59,0.15
366,53,0.4827586206896552
250,91,0.8421052631578947
1794,61,1.0
2557,49,0.75
3306,97,0.8823529411764706
3278,17,1.0
305,23,1.0
302,99,1.0
1689,61,0.0
3275,116,0.7096774193548387
701,37,1.0
233,50,0.75
2046,38,0.6666666666666666
449,29,1.0
1320,28,0.1875
872,73,1.0
3312,63,1.0
146,97,0.8095238095238095
1590,68,1.0
2795,87,1.0
1988,5,1.0
3294,92,0.8888888888888888
518,28,1.0
772,49,0.2857142857142857
2581,72,0.5
483,119,0.9285714285714286
2316,58,0.3
2142,62,1.0
1315,99,1.0
1556,74,0.75
796,41,0.058823529411764705
2920,93,1.0
2987,28,1.0
36,71,1.0
1056,49,0.6666666666666666
3262,71,0.8181818181818182
1578,79,1.0
171,38,0.5
3296,93,1.0
249,45,1.0
2085,51,0.75
3273,30,1.0
1103,4,0.0
3264,80,0.6666666666666666
3269,71,1.0
2561,13,0.8
2318,54,0.8
3263,23,0.5454545454545454
247,116,0.8518518518518519
1481,20,0.0
2262,91,0.0
1458,33,0.0
1670,108,0.36363636363636365
3301,1,0.75
228,116,0.7777777777777778
576,84,0.7142857142857143
2556,112,0.0
1605,18,1.0
1486,106,1.0
428,41,0.8
92,0,0.8
0,76,1.0
1046,51,1.0
3300,45,1.0
3319,73,1.0
766,71,1.0
3257,23,1.0
3299,72,0.40816326530612246
40,0,0.2857142857142857
1988,120,0.0
2482,18,0.3333333333333333
1545,59,0.2857142857142857
3324,51,0.5384615384615384
144,54,1.0
992,37,0.6
3267,28,0.782608695652174
3285,67,0.5625
2998,85,1.0
2426,85,0.6363636363636364
2029,93,1.0
4,91,1.0
1728,61,0.75
1564,0,0.6666666666666666
3275,111,0.7142857142857143
2926,15,0.75
3261,119,1.0
2367,116,0.0
1052,71,0.5
1349,28,0.42857142857142855
2425,121,1.0
148,93,1.0
148,54,1.0
3279,72,0.5
452,75,1.0
2450,65,1.0
88,28,0.7777777777777778
260,105,0.5
336,76,0.6666666666666666
3265,95,0.6111111111111112
600,2,0.8
3305,33,0.8
98,32,0.1
447,80,0.5
88,119,1.0
3290,63,0.75
155,65,1.0
64,54,0.8333333333333334
136,45,1.0
2409,91,1.0
1259,47,0.0
1158,69,1.0
65,28,0.7714285714285715
1998,107,1.0
524,54,0.6470588235294118
700,38,0.0
342,90,1.0
232,49,1.0
3295,52,1.0
3295,111,1.0
2206,85,0.7222222222222222
2136,4,1.0
3256,121,1.0
458,103,0.75
336,53,0.5135135135135135
150,50,0.8666666666666667
331,33,0.0
892,67,0.09090909090909091
979,97,1.0
2009,86,1.0
2367,54,1.0
1756,76,0.0
2257,22,1.0
81,71,0.0
2496,2,0.75
2085,22,0.0
3302,74,1.0
465,28,0.75
2052,74,0.75
1993,63,0.6
2173,85,0.3333333333333333
2959,37,0.5
260,76,1.0
147,22,1.0
147,113,1.0
3272,118,0.5
3318,18,0.9090909090909091
2199,84,0.7333333333333333
193,67,0.42857142857142855
1993,48,1.0
100,79,0.8
3313,103,1.0
1989,49,1.0
2932,37,0.75
1549,79,1.0
887,84,0.8
3276,76,0.14285714285714285
710,93,1.0
850,118,0.7916666666666666
949,67,0.0
138,22,0.9333333333333333
2246,38,0.0
2137,16,0.5714285714285714
2495,65,1.0
1566,74,0.6
1109,119,1.0
32,99,0.8
37,88,1.0
967,15,1.0
3297,99,0.6
82,37,0.875
41,58,0.8
3294,13,1.0
1481,54,0.9333333333333333
476,45,0.0
1574,28,0.18181818181818182
353,53,0.375
1578,71,0.5
138,66,1.0
135,84,1.0
2130,49,0.0
193,41,0.0
2704,38,0.0
2229,107,0.6666666666666666
937,73,0.8333333333333334
150,28,0.6744186046511628
1448,76,1.0
640,112,0.75
2096,119,1.0
169,110,1.0
3010,59,0.8333333333333334
3274,103,0.5714285714285714
75,62,1.0
165,23,1.0
61,116,0.9166666666666666
304,113,0.0
438,61,0.7142857142857143
449,91,1.0
3312,34,1.0
426,30,1.0
522,107,1.0
334,87,0.8
1739,85,0.0
64,64,0.875
2682,38,1.0
3307,94,0.5
3308,116,0.7692307692307693
2474,117,1.0
2718,9,0.6666666666666666
156,59,0.8235294117647058
2038,18,1.0
2009,2,0.8333333333333334
923,91,1.0
3015,85,0.0
3263,61,0.3333333333333333
245,49,0.6111111111111112
452,67,0.75
419,37,0.25
425,84,0.7407407407407407
1000,59,1.0
2061,38,1.0
137,1,1.0
579,49,1.0
650,67,1.0
2455,117,1.0
279,99,0.0
269,44,0.0
1999,59,1.0
3300,103,1.0
252,33,0.6666666666666666
2041,63,0.3333333333333333
3275,1,0.4
1123,116,1.0
1284,114,0.6666666666666666
254,17,0.9090909090909091
2136,99,0.75
27,99,1.0
105,115,0.0
965,96,0.6
425,62,1.0
2705,108,0.14285714285714285
247,30,0.4444444444444444
3310,49,0.5555555555555556
4,54,1.0
3295,72,0.7586206896551724
595,85,0.0
398,74,1.0
449,84,0.9230769230769231
2267,22,0.3333333333333333
3121,118,0.8888888888888888
1836,28,0.8
1369,59,0.5
1528,119,1.0
1554,38,0.6111111111111112
236,97,0.625
3292,67,0.9333333333333333
345,68,0.38461538461538464
343,51,0.8571428571428571
202,85,0.46153846153846156
2450,7,1.0
447,113,0.8
3266,110,0.4666666666666667
1041,54,1.0
1546,2,0.6
3269,48,0.6666666666666666
179,84,1.0
782,51,1.0
2351,76,0.0
521,51,0.8571428571428571
243,114,0.25
136,103,1.0
1269,44,0.75
243,95,0.8888888888888888
46,51,0.8333333333333334
97,67,0.0
2554,112,0.2
2742,28,0.6
1045,54,1.0
1017,84,0.75
2931,61,0.0
3295,33,1.0
3256,12,1.0
257,114,1.0
1053,107,0.0
854,67,0.0
3323,0,0.5333333333333333
247,26,0.0
159,51,1.0
2067,71,1.0
2974,29,1.0
3326,79,1.0
353,61,1.0
439,1,0.6666666666666666
163,18,0.7272727272727273
866,119,1.0
1140,85,0.5
2005,85,1.0
3306,71,0.8333333333333334
102,62,0.7692307692307693
2592,26,0.0
3283,94,1.0
236,68,1.0
571,67,0.75
1174,108,0.75
2117,22,1.0
442,95,0.75
759,60,0.6666666666666666
145,63,0.6
2401,33,1.0
3272,48,0.5
66,87,0.8571428571428571
269,15,0.75
98,105,0.5
157,72,0.8571428571428571
447,15,1.0
1994,67,0.4
175,95,0.75
2936,49,0.125
1989,119,1.0
921,54,1.0
243,79,1.0
65,79,0.8125
3267,23,1.0
1581,79,0.75
252,64,0.5
749,28,0.5333333333333333
849,88,0.625
64,47,1.0
151,56,1.0
2043,88,1.0
2992,50,1.0
3266,103,0.75
3321,52,1.0
257,118,0.6818181818181818
2433,85,1.0
967,81,1.0
2007,111,0.2
14,99,1.0
263,4,0.375
3317,61,1.0
3308,16,0.6666666666666666
153,32,0.625
2003,2,0.7142857142857143
3274,85,0.5769230769230769
2758,84,1.0
1592,59,0.2
30,27,0.8372093023255814
36,17,0.0
1997,67,0.6666666666666666
889,95,0.0
3323,49,0.5263157894736842
2416,121,1.0
87,91,1.0
236,6,0.5
3015,93,1.0
135,30,1.0
135,65,1.0
137,97,0.9285714285714286
3260,62,0.5
3262,91,0.9
3273,18,0.9166666666666666
1468,95,1.0
169,120,0.8181818181818182
57,111,0.75
277,107,0.3
231,29,1.0
3259,92,1.0
2003,50,0.0
1616,30,0.8571428571428571
146,113,1.0
3277,60,0.0
3285,92,0.8571428571428571
292,116,0.8421052631578947
330,118,0.5833333333333334
97,46,0.0
446,119,0.7894736842105263
258,61,0.625
3329,120,0.8
446,107,0.6666666666666666
2123,76,1.0
3149,118,0.35714285714285715
466,62,0.6666666666666666
64,27,0.8571428571428571
2339,27,0.0
1380,91,0.5
153,61,1.0
3326,67,0.5714285714285714
2971,22,0.6
1996,99,1.0
430,4,1.0
246,29,1.0
2399,76,0.75
2430,2,0.8
93,67,0.8181818181818182
1506,84,0.8
2295,37,0.0
157,6,1.0
1206,3,1.0
2318,118,0.4166666666666667
3319,121,0.8
3311,2,0.9166666666666666
1,72,1.0
2345,15,1.0
1467,24,1.0
2619,18,0.5
445,111,0.8
3324,23,0.6666666666666666
3277,33,1.0
743,28,1.0
3328,94,1.0
631,28,0.8
263,53,0.37037037037037035
290,90,0.75
1151,61,0.5
2349,120,1.0
2419,65,0.8333333333333334
171,63,0.3333333333333333
596,2,0.8
138,113,0.8
152,35,1.0
2173,107,0.0
2686,18,0.0
2935,50,1.0
72,73,0.8571428571428571
965,56,1.0
331,71,0.8333333333333334
1642,91,0.5
29,107,0.7
2991,93,0.5
24,102,0.0
2183,54,0.34782608695652173
883,67,0.0
108,102,1.0
269,23,1.0
65,119,1.0
1498,50,0.6666666666666666
258,94,0.75
2249,99,0.2
247,97,0.5128205128205128
151,32,0.25
2085,76,0.09090909090909091
3276,96,1.0
3264,33,0.6666666666666666
742,37,1.0
265,0,0.5384615384615384
862,51,0.8181818181818182
1025,51,0.1
257,56,1.0
341,96,0.5
2339,118,0.0
159,117,1.0
1192,112,1.0
269,1,0.6
136,28,0.8205128205128205
156,96,0.6363636363636364
3025,4,0.6
1542,79,1.0
135,38,0.625
3260,38,1.0
2289,59,0.0
1468,71,0.75
2210,67,0.75
34,77,1.0
2027,29,0.7142857142857143
3259,68,0.75
1526,3,0.3333333333333333
169,60,0.0
1993,99,1.0
7,99,1.0
334,17,1.0
1454,99,1.0
146,121,0.75
489,73,0.5714285714285714
737,18,1.0
2050,63,0.75
42,96,0.0
2395,91,0.6666666666666666
1591,72,0.75
2043,99,0.6666666666666666
84,51,1.0
174,18,1.0
47,88,0.6666666666666666
765,45,0.5
151,69,1.0
3276,34,0.0
577,29,1.0
3266,45,0.5
2024,73,1.0
290,63,0.5
455,53,0.6666666666666666
1618,54,0.6
3321,114,1.0
487,51,0.6923076923076923
1013,73,0.7857142857142857
1222,73,0.0
764,73,1.0
3294,62,1.0
1367,108,1.0
576,113,0.5
1011,84,0.7272727272727273
1692,61,0.75
3324,97,0.7333333333333333
627,112,1.0
2338,43,0.875
151,49,0.5833333333333334
2803,93,0.3333333333333333
2857,50,0.7857142857142857
3293,0,0.0
559,24,0.18181818181818182
139,74,1.0
426,38,0.7142857142857143
2221,88,0.5
820,26,0.0
284,118,0.6875
33,58,0.8333333333333334
1850,28,0.47058823529411764
397,41,0.38461538461538464
904,29,0.9090909090909091
439,110,1.0
3288,4,0.7391304347826086
639,73,0.6
3259,6,1.0
3259,97,1.0
3165,54,1.0
142,51,0.9166666666666666
268,74,0.4166666666666667
705,37,1.0
1236,118,0.48717948717948717
3263,53,0.6842105263157895
2684,112,0.0
146,92,1.0
52,119,1.0
646,49,0.6666666666666666
151,51,0.9285714285714286
3254,63,0.75
446,0,1.0
258,99,0.5
3307,121,0.8
1969,22,1.0
1496,88,0.7
290,66,1.0
2272,4,0.0
3324,64,0.8333333333333334
3292,22,0.9090909090909091
964,37,0.2857142857142857
3327,68,0.75
1151,53,1.0
341,67,0.0
2339,85,0.0
2423,117,1.0
3320,47,1.0
2342,64,0.36363636363636365
904,4,1.0
2221,22,1.0
267,120,0.8
3270,19,1.0
2734,7,1.0
623,91,0.8461538461538461
109,105,1.0
2,84,0.6875
252,54,0.7857142857142857
3305,73,0.875
304,28,0.26666666666666666
3316,45,0.6
249,116,0.8
464,76,1.0
809,114,0.75
112,119,0.5
2026,38,1.0
715,18,0.75
1,54,1.0
184,67,0.42857142857142855
253,79,1.0
3281,110,1.0
1471,24,0.7777777777777778
3300,84,1.0
62,59,0.0
3187,62,1.0
3277,103,1.0
301,89,1.0
536,93,0.5
2344,41,0.0
2695,22,1.0
107,47,0.6666666666666666
1100,118,1.0
2372,22,1.0
609,50,0.75
2390,21,0.3
140,17,0.75
2394,43,0.0
553,93,0.0
357,118,0.7647058823529411
1473,86,0.8125
3320,2,0.7777777777777778
1345,91,0.6
152,54,1.0
1643,61,1.0
847,95,0.8095238095238095
246,85,0.8461538461538461
1496,118,0.8333333333333334
456,51,1.0
2037,77,1.0
452,50,1.0
636,105,0.0
3315,86,1.0
1095,96,0.3076923076923077
1334,54,0.5714285714285714
179,99,1.0
621,15,1.0
669,18,1.0
1273,118,0.875
2060,119,1.0
136,84,1.0
2477,13,1.0
575,18,1.0
2900,49,1.0
2034,5,0.42857142857142855
440,81,1.0
828,5,0.8
3266,53,0.7272727272727273
268,121,0.75
1277,28,0.35714285714285715
1466,15,1.0
3312,0,0.6666666666666666
1054,30,0.5384615384615384
1171,91,0.0
1703,85,0.75
3253,73,1.0
96,87,1.0
2946,93,0.875
3298,47,0.0
2584,19,1.0
140,52,1.0
256,54,0.8888888888888888
3265,53,0.75
363,67,0.36363636363636365
182,2,0.8571428571428571
2006,91,1.0
1462,74,0.7692307692307693
472,28,0.6
401,76,1.0
2076,116,0.0
252,56,0.6153846153846154
1266,95,1.0
427,85,0.6
261,6,1.0
521,4,0.8
272,119,0.9056603773584906
57,29,1.0
809,45,0.0
216,41,0.07692307692307693
85,73,0.75
1383,91,1.0
3291,68,1.0
1553,15,1.0
3300,90,0.8333333333333334
167,92,0.8571428571428571
2210,22,0.8333333333333334
291,89,1.0
3305,118,0.8666666666666667
239,54,0.75
484,77,0.7083333333333334
106,67,0.5
2891,49,0.8888888888888888
2029,59,0.6842105263157895
3320,39,0.5
2113,62,0.6666666666666666
2001,33,0.8
3297,84,0.875
863,67,0.0
2602,117,1.0
1321,64,0.6470588235294118
284,56,0.0
2812,64,1.0
460,108,0.8333333333333334
451,118,0.7777777777777778
1546,53,0.4
3305,65,1.0
3282,111,1.0
283,30,1.0
647,18,0.6875
137,49,0.8181818181818182
964,22,0.5
1477,9,0.75
2322,54,0.42857142857142855
2606,66,1.0
146,34,1.0
2943,71,0.6666666666666666
3287,95,0.625
3313,32,0.3333333333333333
52,66,1.0
268,94,0.75
3286,68,1.0
32,76,0.9473684210526315
1994,54,0.7142857142857143
286,18,0.782608695652174
1171,54,0.0
803,51,1.0
445,118,0.9333333333333333
251,119,0.5
2359,120,0.2
228,34,0.0
500,51,0.6666666666666666
3320,66,1.0
1747,85,0.75
33,76,0.9642857142857143
3274,79,1.0
1109,120,0.8333333333333334
901,84,1.0
42,22,0.8461538461538461
3318,74,0.9090909090909091
426,37,0.7441860465116279
90,67,1.0
3290,32,0.8333333333333334
161,24,1.0
1540,0,0.6
235,85,0.75
485,84,0.9166666666666666
1345,116,0.5
747,18,1.0
661,86,0.8
3258,1,1.0
2324,54,0.3333333333333333
188,51,1.0
2034,85,1.0
2049,15,1.0
1517,45,1.0
3263,93,0.625
37,62,0.3333333333333333
351,33,1.0
2029,48,0.6666666666666666
2066,88,0.8
3285,52,1.0
663,19,0.0
1998,88,0.8
195,68,1.0
1513,119,0.6
853,95,0.75
149,121,1.0
901,73,0.75
2611,52,0.6666666666666666
294,54,0.875
3288,17,0.5384615384615384
100,47,0.75
3277,90,0.8333333333333334
167,110,0.0
1991,41,1.0
3292,69,1.0
2048,88,0.7857142857142857
2733,2,1.0
647,49,0.5625
2197,30,1.0
2878,22,0.75
2064,99,1.0
156,24,1.0
1205,19,1.0
311,48,0.0
2949,91,0.5454545454545454
163,56,0.5454545454545454
930,54,1.0
145,39,0.5
267,56,0.6666666666666666
3255,21,0.6470588235294118
458,62,0.8571428571428571
146,37,0.8947368421052632
73,66,1.0
256,33,0.5454545454545454
